"patient_id","viral process","transcription initiation from RNA polymerase II promoter","transcription by RNA polymerase II","T cell receptor signaling pathway","T cell costimulation","spermatogenesis","signal transduction","response to drug","regulation of transcription, DNA-templated","regulation of transcription by RNA polymerase II","regulation of signal transduction by p53 class mediator","regulation of megakaryocyte differentiation","regulation of gene expression","regulation of cell population proliferation","regulation of cell cycle","regulation of apoptotic process","Ras protein signal transduction","protein ubiquitination","protein transport","protein phosphorylation","protein deubiquitination","protein autophosphorylation","positive regulation of transcription, DNA-templated","positive regulation of transcription by RNA polymerase II","positive regulation of protein phosphorylation","positive regulation of protein kinase B signaling","positive regulation of MAPK cascade","positive regulation of kinase activity","positive regulation of gene expression","positive regulation of ERK1 and ERK2 cascade","positive regulation of cell population proliferation","positive regulation of cell migration","positive regulation of apoptotic process","phosphorylation","peptidyl-tyrosine phosphorylation","peptidyl-serine phosphorylation","nucleosome assembly","Notch signaling pathway","nervous system development","negative regulation of transcription, DNA-templated","negative regulation of transcription by RNA polymerase II","negative regulation of neuron apoptotic process","negative regulation of gene expression, epigenetic","negative regulation of gene expression","negative regulation of cell population proliferation","negative regulation of cell growth","negative regulation of canonical Wnt signaling pathway","negative regulation of apoptotic process","multicellular organism growth","multicellular organism development","MAPK cascade","male gonad development","intracellular signal transduction","interleukin-7-mediated signaling pathway","innate immune response","in utero embryonic development","immune system process","immune response","hemopoiesis","heart development","G1/S transition of mitotic cell cycle","G protein-coupled receptor signaling pathway","Fc-epsilon receptor signaling pathway","double-strand break repair via nonhomologous end joining","DNA repair","cytokine-mediated signaling pathway","chromatin remodeling","chromatin organization","cellular response to hypoxia","cellular response to DNA damage stimulus","cell surface receptor signaling pathway","cell population proliferation","cell migration","cell division","cell differentiation","cell cycle arrest","cell cycle","brain development","blood coagulation","axon guidance","apoptotic process","animal organ morphogenesis","angiogenesis","adaptive immune response"
"P-0001702-T01-IM3",-0.315889300617362,-0.347495350422258,0.750954439682625,0.593961127522152,0.11261770349719,-0.373583374717033,-0.0126789849734794,1.22551000114028,0.302940859642784,1.37832911627243,1.18933037431813,0.252048121301341,-0.996446513721425,1.16539104576263,-1.36313158413842,-0.594618980351951,-1.4201716692942,0.470923240310966,-0.403740211232439,0.506330121331461,-1.37954073325423,1.01432849395816,1.79594810144049,0.720171970727747,-0.211830677891994,0.579803792338513,0.469926181141606,1.53220905785425,1.10593440598754,0.254765324725688,0.203772485060681,-1.13622979266936,-1.64029452004679,0.567823271884418,1.40800189755453,0.502612864255237,-0.721277998041265,0.599542270950412,2.002882508368,0.14888869732604,0.58947425971305,1.91722185660557,-1.16617404680241,-1.62715962947032,-1.37814268554914,-0.423142807395007,1.09246453375825,-1.15756338376139,0.330800486912944,1.07241127438754,0.312558750798883,0.405074962864437,0.227945381852459,-1.28742198572487,-1.48679663998121,-0.692648106788976,-1.11287212348168,-0.98699522731473,-1.39459551980717,0.456291544434037,0.261945959602253,-0.775738496336764,-1.43781039307835,0.1694254183259,1.47849037473558,-1.55252446559264,1.01653563413312,0.383145962452367,-1.94624660615653,0.605027979541669,0.8024804498276,-0.0197755432391352,-1.57871295429075,0.905570386200915,0.54568164277268,-0.813782113748383,0.194068446952324,1.68777146147338,-0.578692350218576,-0.236756738488228,0.0265702277498041,2.26624729606282,-0.118160043252953,-0.564115028740706
"P-0001734-T01-IM3",-1.3374147755796,-0.737456679740441,-0.258374559952704,1.45667376935628,1.78019058280191,3.23717279767696,0.782567590966196,-1.86002087691651,0.117220179318663,-0.60512225229145,0.350842486206463,-0.139034088717612,-0.870103282922603,1.05936749583379,-1.89330261591753,-0.189556547492067,-2.99694217022757,1.73374556612836,0.0721568585268646,0.896732258549128,0.276966360992754,0.751748788619837,1.25359180430853,1.00331468939565,0.211801742266532,-1.17700457372199,-0.68427213423909,-0.933947830263985,1.26875467470819,1.08106009135427,-0.301318404897422,-0.0852318997278672,0.329385536014355,1.0001096867816,0.521188558069263,1.67639261307239,-0.0746807799037287,-1.1796344241184,0.895888824232191,-0.662789357905739,-0.694928525483364,0.512651643173387,0.168024593915289,-0.451607578663839,-0.242788692569922,2.4115959012694,2.19189900767093,0.843149270499664,-2.24147519807346,0.0730427406590858,0.0829368576183515,1.38187843206102,4.29565372748164,-0.0180127050096354,-0.124157397409613,-0.374178933932169,-0.13446635658708,-0.313253798591493,-0.521690502351434,-0.49576870805921,-0.109147719425162,1.5270076580017,-0.652177142185679,-0.191938579892588,-0.2217222873854,-0.832501292249807,-0.672188132263031,-0.51938791902282,0.210632476310145,0.407456287054684,-0.102792571184773,3.80962607434877,-0.560485384125013,-0.0178531596602407,3.83857715589067,-1.58221549359447,-1.33101376333225,-0.80663071586703,0.232516951355167,1.00524726179488,0.0802283907428548,1.85451994174063,1.22612858977353,0.122758429716142
"P-0001767-T01-IM3",-2.16184344505186,2.72310882081919,-1.30414061647866,1.62022068772278,0.320284947852913,0.548500964561823,-0.327983684961632,-1.54023335745853,2.23917722752652,0.464858163490374,-1.01069833769,-1.18366652060957,2.68885387343607,0.971084119447497,-0.49752603678368,0.863919537341725,-1.3187012959284,0.0176630153639705,-1.08175492642044,0.270589247930856,-1.23549169242663,-0.297165410187868,1.55721403463114,-0.0838438675222624,0.0704894347021011,0.901302085113166,-0.76143430035036,0.654283823256226,0.186872371792376,-0.212790585335696,1.03120399014605,-0.942042788867142,-1.46901443810044,0.330701512190491,1.24832304996857,0.762880622650383,-0.546196597059055,5.68794577913271,1.19551752432098,1.50392699924525,0.686714585753717,2.24894896127432,-0.201198279419645,-0.369498162719994,-0.173107937226714,-1.10244072058383,0.513401882588476,-0.868570644563231,-1.09970583765392,3.52793560415145,0.626320883390948,0.658892015435438,1.11414814909229,0.446972005097214,0.792861248062331,0.747075358356071,-0.351864480357397,-1.48909856954032,2.0953950044025,-0.472731332613431,-0.346812500330264,0.992495874666252,0.35590776793537,-0.421742258850853,-0.0406832793576879,-0.794535320870901,1.31495785378537,0.752512034156768,-1.87956839676766,-1.14582337213957,1.06959615686125,1.79845472223004,0.0248842823632763,-1.19367820515059,3.14633778376038,-1.28982670531969,-1.4100509348229,1.99478682369873,-1.1558252084672,1.53623895143479,-1.0284269598225,0.256987584337288,0.0789563133008447,-0.923806576939049
"P-0001771-T01-IM3",-0.0999005523963633,-0.811896794558606,-0.284455321626382,-0.806344472905877,-0.616573660271723,-0.898620596167698,-0.313261367554541,-0.106745015413176,0.129052580932489,0.75516996496233,0.386257115531527,-0.153068422953246,-0.957932968467276,-0.593755195875911,0.187808088893924,-0.208690703500812,1.98071253134189,1.90875275306374,0.0794404929168175,-0.143638475708083,-1.88754789230476,0.827631572892635,-1.05542983479083,0.0569049706481912,0.233181365566652,0.526018712062403,1.56216447990678,0.912807398660754,-0.0143601778919198,-1.04109541309692,0.980135060021371,-0.0938353507185694,-1.4812814575312,-0.0350494871544127,0.573798205754936,-0.426613351434435,-0.0822191831529886,-1.29870870249601,-0.904283176035739,0.86233905203492,0.415606368288713,0.56439956034322,0.184985278396081,-0.497193605520796,-1.74314887229799,0.0149409017906008,-0.226932564932712,-0.482926905832251,0.108726201828487,1.30472614901682,0.0913086432070872,-0.750856288116957,-0.80248294343256,-0.0198309376813835,-0.136690053459252,-0.411949183452796,-0.148039616276105,-0.344874162709131,-0.574350817135288,-0.545812433426469,-0.120165273390514,-0.836076418175088,-0.718008997370952,-0.211313182249256,-0.244103307158012,0.86340993603414,-0.740039930368216,-0.571815807181396,0.231894071942421,-0.905749695750664,-0.11316862582183,-0.840269460026939,-0.617061719378841,-0.0196552875566795,0.136046649121513,0.345243897755562,0.0588855690957251,-0.888053373976432,0.255987602623986,-1.35517384985378,0.088326779139956,-0.420174160384777,1.34989606725668,0.135149871619121
"P-0001778-T01-IM3",-0.581517793895606,-0.852948930505696,1.10912678674148,0.764715448068632,1.01872951819145,0.562311964427219,1.5168270784618,0.845925632958058,-0.53481839257007,0.000493784536044446,1.68052961330735,1.32461144517797,-1.02519819059921,0.367615978247804,1.31201638498856,0.756787598803072,-0.703183924654299,2.41498740516551,-0.215617273049985,1.51838487437187,-1.56841923496385,1.28849716094811,0.329690386724626,0.744910311949739,0.896200461203441,-1.24357931299439,-0.80277118317211,0.237813445583828,1.35163379650553,0.468288277011109,0.107397150636749,-0.431396167389814,-0.144464643727051,1.60326477978174,1.10430237655227,0.906540029992516,-0.359874647088147,-1.13818484461316,1.52427425820417,-0.926045722468499,-0.325089530421883,0.091339872127415,-0.145964894249369,2.48122307118917,-1.62984884885388,-0.258182615650361,-2.16007951456719,1.97369778695747,1.49737808912407,1.89895034134667,-0.34180639842514,-0.80695142500103,1.52035514630016,-0.294212514667453,-0.407358411881526,0.601510825484189,-0.54219443331654,-0.561303826481136,-0.647075063953803,-0.729670296528608,-0.35396283316164,2.48951261295674,-0.741879690654642,-0.420577770626536,-0.625354969998905,1.34686323033154,-0.805528288156702,0.140249540972325,3.36954544688174,-0.226475221995285,-0.368309545565372,0.825549680473623,-2.24091223424935,-0.300414812147371,2.26984299343187,-1.48860335722648,-0.425402922293577,-0.854097412055634,-0.130746326728257,-1.18176621547793,1.50795164350726,1.0599515299432,0.609714133798984,-0.289879750631064
"P-0001964-T01-IM3",-0.0899041808992385,-0.730655782561678,-0.255991804647722,-0.725659044122263,-0.554877311096755,3.20731927549497,-1.33918152599512,-0.0960637648701084,1.14333465803395,0.679605222504419,0.347606982698011,-0.137751902837833,-0.862079105876511,1.04959790582042,0.169015405753394,-0.187808438586866,1.78251604676444,1.71775679600355,0.071491420964137,-1.14699359956128,0.274412150291523,-0.821812613535173,2.33795664890891,1.93691317188184,-1.35678021574605,-1.16615012314242,-0.677961710108292,-0.925334872596846,1.25705409577953,-0.936920048060115,-1.47913881909868,-1.80811220560763,0.326347910586115,-0.0315423224193361,-1.03349072629179,-0.38392504346941,-0.0739920664927474,-1.16875572080287,-0.813797684720454,2.20877830013809,0.374019454559734,-1.75741744011663,0.166475054778803,-0.447442809678733,1.08762443039677,7.14117605447518,-0.204224960525657,-0.434603681977565,0.0978467073824837,0.0723691334052303,-1.50176803581242,1.36913461484683,0.937223655932643,-0.0178465900932649,-0.123012405823039,1.33069631570376,-0.133226294776977,-0.310364941613715,-0.516879421832267,1.23246964189678,2.21050965476795,-0.752415915048901,-0.646162701191118,-0.190168503653063,-0.219677542900505,-0.824823884416481,-0.665989147972979,-0.514598073150912,0.208690003140877,-0.815117459742517,-0.101844608102231,1.50915197240013,-2.6391275069059,-0.0176885160865897,1.34934806315335,0.310697679778837,1.42472560327591,-0.799191889003635,0.23037265742994,0.995976773840107,1.3974062946094,-0.378130178645476,1.21482111274325,0.121626339545612
"P-0002025-T01-IM3",1.03459866224834,0.507618524724464,0.973151796332165,0.649546559269209,-0.704902582359826,0.453844123953904,2.01217050477084,0.709184492710482,0.059605203678778,-0.116483687338596,1.51449042422602,-0.417499171435041,-1.05558647358442,2.43366411990419,2.56852751456032,1.81190442859754,-0.723666643583846,-0.572478725038493,-0.265554194428159,1.27967088449646,-1.54948694323335,0.0357486860417952,-1.33693235338484,0.541249332402752,-0.332849127866062,-0.130040776979823,-0.826063568686079,0.13780873802594,0.277162138812743,0.365500465545127,-0.0258003524272031,0.695499577308821,-0.225886017636729,2.06456227853578,0.941071112630876,2.18754623651199,-0.409922685792686,0.425379929369287,0.171971731898893,0.0126489103033648,-0.446239087718494,1.58062829885907,-0.20010955883449,1.21456717291993,0.186230008175981,1.3314767047118,-2.0925502714181,2.61170002998561,1.34240319669698,0.130157960621538,-0.41560140381279,-0.831358798372032,1.33836098100987,-0.342474575782959,0.926290645009536,-0.695046992133376,1.36047462919557,-0.605782788604097,-0.670947353800057,1.60286701698589,2.79804825017714,-0.848599892948774,-0.760024774469218,1.09963591696347,0.248505605156568,-1.03525392762179,-0.831364054462473,-0.908847563032421,-0.171023054126192,-0.335530210032439,-0.415031694966109,-0.851199851769831,-0.741559864496999,-0.349786320484805,0.320082043585387,2.40422745330301,1.38151516005088,2.40858633219095,-0.193242068677759,-1.17789474139099,1.30334810349621,0.928399450985543,-1.0539966398123,-0.361410348810191
"P-0002035-T01-IM3",-2.364685232097,-1.01203253955525,0.0257973422102085,1.31031179645474,-0.65808854235129,-1.03794974099147,-0.36368891124339,-1.10280271638616,-0.381257206674787,0.0949809553947936,-1.12836378659218,0.250397724932257,0.0862424093141721,-0.946195255988917,-0.675157196194874,-1.73550269968102,-2.19985573917835,0.46783966245324,-1.19007981490572,-0.510875202533445,-2.02572252450381,-0.0327935951887031,-0.763327577105766,-0.22383905474891,-2.29140427387971,-0.512893093415925,-0.225134972945367,-0.218039869758824,0.25523421672197,-0.413715432113237,-0.973708623281657,0.0159874232780466,-1.62955396738512,-0.114943483706747,-0.145245427084324,-0.179726897397541,-1.40853921677458,-0.156649529226269,-0.270242872128098,-1.27941065846333,-0.825761764913701,0.400135935082054,-1.15853800729287,-1.12719843024628,-1.36911868778012,-0.42037209301982,-1.28163867311526,-1.57171302407215,-0.441334407051168,-1.12990419711997,-1.26745440760132,-0.276626126309957,-0.32459701049689,-0.526725989374186,-0.81024861408749,-0.688112687462719,-1.10558510185118,4.72300708066149,-0.596480518858256,0.453303774065866,-0.509738078940753,-0.770659005995387,0.149570847318006,5.43417825754559,2.37984871393778,-1.54235862611843,-0.323745718556053,-0.963700012252133,-1.93350269711425,1.00580616978104,-0.643253928633845,-1.52417811898279,-0.184407424294101,-1.30755131720564,-0.272749867122844,-0.808453516023389,1.55935680976649,1.6767200325737,0.130784984283945,-0.235206469200207,-1.28655127824628,0.779946653578269,0.634879694227798,-1.11831665765286
"P-0002068-T01-IM3",-0.275027893482521,-1.07300153689041,-0.728606033031785,1.70747057282908,0.580049402247935,-1.12215340738868,-1.34149576918581,1.43521961887167,-0.477973999087331,-0.534049141066928,1.14841711110522,0.842747173531474,1.75902497304114,0.881625981006626,0.79245089761333,-0.832224792865905,0.604643958412736,-0.795644553364507,-0.472927311304751,-0.0086862934331569,0.791736274614479,-1.30307418781494,-1.03087710602154,-0.0853644451192769,-0.653353345580856,-0.452454581949339,-1.01752289883445,-0.187144131792136,0.622478986802137,0.0617045020408953,-1.97389075372701,-0.767128990776514,1.55406206956214,0.0643384036300374,0.507284408442069,-0.843593795531778,-0.637154126855373,0.14737722717632,0.907256495754836,1.43442726420905,0.415710887348643,1.20331866839787,1.08319527017625,0.738973852462495,-0.241573898081304,0.986820353223872,-0.646568325468941,-0.442895404669614,0.991122766571251,0.316462349559037,-0.725176513699325,-1.0273628017111,-0.151347451029097,-0.554471322652859,1.83889570534235,0.114768035957183,0.861781686667583,1.56341389656101,0.652831416888923,0.0622397469549846,-0.598847386166467,0.409580240712954,0.571411228429159,-0.662996437016965,-1.03546671762847,-0.278896794698782,0.23233170962772,0.463655206186103,-0.38652221334745,-0.755431028178365,-0.63152701511454,-1.01946579076768,1.6844069986721,-0.566580752860793,-0.925902068757382,-0.459490710679219,0.000147591735399422,0.475036311476785,-0.434002738012317,1.46711702999355,-0.0536896128677091,1.99704056655446,0.221839714404246,-0.65589571886302
"P-0002070-T01-IM3",1.00590578797356,-0.103196699195517,1.07582626695027,2.48777258301887,2.05494653864393,1.33424403623143,-1.03283219833548,2.93108842943124,-0.628906515311075,0.0711808915301366,-1.00104660485286,1.36085121756985,1.62009088256632,2.77919536535365,1.76839963838326,0.301690314256427,-0.45009266929337,-1.40837009628334,-1.0746513473409,0.726517679608423,-0.5050927509402,0.318060957370048,1.26728400383008,0.342335574561723,-0.449064301731982,-0.225413496384696,-1.50251463657389,-0.559706381993088,0.253810768506092,2.02040628989219,-0.169470730334879,-1.54809971850872,1.57168053544978,0.416239369435014,1.89548652469402,-0.672678501490908,0.999846286998265,0.072698148350485,-0.592053517910969,1.07276478751903,0.777966235253033,1.51161573487179,1.56178563208101,0.751017485819436,0.367170477031379,-1.09583915137643,-1.1752934165097,1.49059130167818,1.44684948687016,0.468040816111383,0.113384384882479,-0.0327761843490222,-0.0224896485055563,-0.334092209549285,0.851569995400068,0.190730270112736,1.78680957451415,0.606080097146213,-0.422163291246526,1.44929376234585,-1.16740391267969,1.0515661427549,2.13241171803808,-1.22388872603885,-0.985316562897598,-0.179639035211324,0.653372476104224,1.32207144041118,0.70993960165227,-0.663715233873411,1.13209311889821,-0.60360229994112,0.824153098102735,-1.18687649506792,-0.29550212075627,-1.27893631602286,-1.8872063918759,0.342042277035222,1.1805082261107,0.80057144061531,1.89314841613786,0.298994544059014,0.942752017673357,1.55391517807347
"P-0002154-T01-IM3",-1.33269737206612,-0.744800972504861,-0.316197297730858,1.19264948485945,1.48301047388051,0.968926663924268,-0.432674477716917,-1.74675508994503,-0.0845567529324387,0.452745194298638,-1.8333507583799,-0.205464376187957,1.99315000665005,-0.596187375044462,-1.7599486467046,-1.80915687616383,-0.608051650984941,1.42928677423019,-0.0176612512734215,-0.304211779726268,-1.60605977555346,-0.852794056569417,-1.01931350104423,-0.158999893014834,0.0632777586738959,0.302757928628216,-0.694518422583485,-0.932024500138116,-0.163279279054288,-0.927954994884635,-0.42838707328371,-1.71737525903161,-2.77336404412579,-0.216566708349201,-1.04208575356279,-0.435188570779424,-0.158218693902155,-1.12290920793851,-0.835927759940422,-0.717661536425394,0.150673147667313,2.37744021438979,0.0666802343996526,-1.83653473207827,-1.53811332041368,-0.0692032702958557,-2.37219439298007,-1.66540048137467,0.00373731478193377,-0.11071407743933,-0.048748657851638,1.12145492787238,0.716036748443663,-0.100950139198757,-0.205239122791472,1.06829302788171,-0.252859205735799,-0.376612827349731,-0.540109898637186,-0.54800947038415,-0.179171267486823,1.25831126698297,1.45480051943566,-0.253964775720447,-0.335607619741893,0.569602197809726,1.09564944697622,0.598426064301152,-2.00554321220685,-1.96422390906505,-0.179321048140809,1.2549605815117,-0.585614646261222,-0.102722444476415,1.04103248326786,-3.16249381246378,-1.31152814969666,-0.790791536609935,0.113841038288355,2.76468321422105,-1.24595524467651,-0.422779533237693,0.99360711475202,-0.00675392549594717
"P-0002155-T01-IM3",-1.43206022085076,0.906323120421204,-0.38965205632911,1.06171204821641,1.34653326243602,2.55476271361231,1.21449485031999,-1.78637009378529,-0.261868653995736,1.38308011411466,0.136943722102231,-0.277615602175805,0.418776219286482,2.01522833919359,-1.7835871768555,1.09664878047267,-2.69227277374917,1.28248351285938,-0.0950397468382391,0.394436637508063,0.0464109890667223,0.399427936016808,0.722432784579052,0.455691308799592,1.28060007699954,-1.22225744715307,-0.757051506189531,-1.00267837202481,0.781645574752837,0.730146734089398,0.439242504121308,-0.287300405993137,0.0552383476150491,0.483595582534416,0.201756300706766,1.23727668510391,1.53866110901611,0.772904235536587,1.99339954600726,0.403980701399114,-0.0295951587572609,2.20500571671142,-0.0139114266917806,1.88319792727373,0.649727114996095,-0.144618164705519,1.6987975541779,2.5909260362034,-2.05681185332133,-0.274804994653695,-0.16396848251823,2.73461658971558,3.41170310940731,-0.178965166054484,-0.289771697053107,-0.534635418681304,-0.372659505880421,-0.459438105038133,-0.59758461885658,-0.634718246659392,-0.25232418451428,1.12851233026192,-0.708009276833704,-0.326150389551071,-0.458010827504431,-0.936044067163687,2.6766577268581,0.438204208889656,2.05148039037014,0.0405108059201473,-0.257990394116618,3.0601840955675,-0.652296647295085,-0.182509752913928,2.94611435927316,-1.53640997400627,-1.39675162107511,-0.838716014847442,0.0222399768657216,0.683291636860106,-0.213524616876816,1.40199084875991,-1.06100216233695,-0.116877881205916
"P-0002164-T01-IM3",-0.345202308140199,0.627069112657112,0.282916482929767,0.112213078296321,-0.482042540458693,0.598702843381093,0.124403091951893,-0.255904274175769,0.867150235988871,-0.858951581847826,-0.154029154318891,1.3550195907608,0.435291042333452,1.04020791537948,0.274389631527222,0.300397487162669,-0.448163896740632,-0.672511252602806,-1.07004616675494,1.09330377770817,0.214201745124176,-0.25270271879418,0.0668909457193776,0.340868571197556,-0.447139936020906,-2.01214292278045,0.0186715122127619,0.712464984928286,-0.670438809162473,1.28192470051493,0.260351433978141,-0.914988708293011,0.96182370883354,0.786063648073472,1.88736383656259,0.0734200741284965,-1.27655951515901,0.895738663052067,0.028876655331436,1.06816769136779,0.00225975008690202,-0.964918099516338,-1.035523789391,-0.32328903048622,0.848329976054455,-1.09114317514401,0.556820866520725,-0.362120153106604,-0.244806040069421,0.86649171204007,0.688591108894908,-0.775851689991783,1.78697193813947,-0.332660531302062,0.847920780591835,0.808305996619898,0.216951927486849,-0.0901282700428131,0.443184707697757,0.190129191810794,-0.319673574709034,-0.59964420435856,0.396195916285727,-1.21864402168476,-0.482529783719372,-0.761067047277149,-0.0792509923157711,1.80686313991164,-1.02018051056258,-1.10385714380629,1.12724178430904,0.222336350702372,-2.20887353713408,-0.376536211306752,-0.294235811796639,-0.590768265221427,-0.881990340329773,2.93119326521836,-1.141668629671,0.797140768830345,-0.030985067312637,2.71347583049419,2.58541615554662,-0.284586442175127
"P-0002235-T01-IM3",-0.802475527749828,-0.967129310823596,-0.600590190733383,0.590782780892273,-0.782948564366692,0.386015892736785,0.421021774460952,-0.590216756858036,0.632651725193975,1.55614653578396,-0.150194824312049,-0.490491771531165,-0.0320191976623501,0.159272672067222,-0.328151763686492,-0.661559808484548,0.86534811779068,0.74951243788732,-0.334292960447236,-0.988062539051055,-0.270502725551903,-0.0607890420563313,1.57418162180288,0.389315861418261,0.662533705714856,-0.225172877380965,-0.91363868541903,0.0530877953684197,0.162172285045232,0.296118897699555,-0.15519149224523,-1.79759428094725,-1.48504249099688,-0.915420261396335,-0.227252537271921,-0.715831792778266,-0.49018084409718,-1.22262343505213,1.27843744564207,0.911144276578004,1.63756743907104,-0.0470624631683519,-0.267697619172657,-0.933567395381171,0.0748933627325773,1.29081835371161,-2.19341290436259,-1.02389022388498,-0.325307842244432,-0.00571217244728117,0.591525766821671,0.513281071529124,1.27015958744051,-0.415692985484495,-0.541095725647162,0.396174028715582,-0.730892240674308,-0.69620015385486,-0.746814102231439,0.33423177871844,-0.469730949817532,-0.930717447285039,0.82835070597147,-0.536512080119211,-0.81985164257189,-0.0253993512573543,0.486075156778222,-0.0915181898403716,-0.238099689717288,-1.32086607111815,-0.492513833279036,0.654922933395403,-0.827649162085474,-0.424643518938206,0.201639847701086,-1.58535325244285,-0.628675474797279,0.721058211695758,-0.268271764010214,1.83943633322144,0.286737407829551,0.876016449464364,-1.13972566209108,-0.458373022039291
"P-0002251-T01-IM3",-0.236634367876149,-0.747081182796529,-0.317165336655484,1.19630078464304,-0.577617234719475,-0.816594871584345,0.507683035024954,-0.196265548226114,-0.999714585672382,0.454131274996238,2.29137233182029,-0.20609340595893,1.99925204105357,5.04510054246531,0.0559702020605132,1.2557628084669,-0.609913202840571,1.43366253974696,-0.0177153212443319,2.41425647583427,0.146404664693837,1.9353140756529,-0.0463188843947916,-0.159486671638668,-1.331887998112,1.76397908417889,3.01535853677108,2.17679657897983,2.09849898278893,0.857691975505054,0.621833468565445,-0.187403796490961,-1.30385926193881,2.51473067687312,3.0960301636907,-0.436520901824281,-0.158703080882688,0.891339479484539,-0.838486955150515,0.556238315127149,1.09751327901774,0.367032277204356,0.0668843761265593,0.782625366975387,-0.359848702359141,-0.0694151363043211,-2.37945687284838,1.7229181030532,0.00374875658174813,0.870296118362172,1.36188038470669,-0.696418671225496,0.718228896981712,-0.101259198336492,-0.205867462948532,1.07156361001925,-0.253633334911978,1.32198075443564,1.57440398344397,-0.549687202933423,1.88544814854488,-0.755522886651934,-0.656913034713288,1.7629441875486,0.885134751978256,-0.855373753746469,-0.689484126372338,-0.601644187760119,0.104484241624733,0.20090458649987,-0.17987004003875,-0.758883830256294,-0.587407507163197,1.8702993740492,1.04421960717067,0.173778698393386,2.34976610935202,1.32295488292493,0.114189562950247,-1.17352530743219,1.09790723721443,1.54926242960209,0.99664904575449,-0.00677460265802609
"P-0002291-T01-IM3",-0.412798186772894,-0.885436351525785,1.60152403980203,1.16234450659222,-0.693977267375287,-0.958416061135543,1.32960855057212,-0.322275145134268,-0.286689401266547,-0.878053485776619,0.149923685395886,-0.30392889548105,0.458469166660414,0.725117038350239,-0.0405221752625121,-0.411184594774623,1.49590824995767,-0.473622275870717,-0.104047917541221,-0.519841243992034,0.0508099708182083,-1.02764648524782,-1.2586633553818,-1.26441172680895,-1.52788751139264,0.1949990568154,-0.828807265496343,-1.09771543005445,2.04327121477468,0.799352373179504,-0.623087159936394,-0.31453165593141,0.0604740145988212,-0.426627228790394,0.220879407171497,-0.557569369472144,-0.264043356366272,-1.27212774017569,-0.999618182435033,-0.897453140984356,-1.02596650655109,0.295712892623492,-0.0152299961380447,-0.693963456881543,-0.530647454394477,-0.158325536176496,-0.361866606058775,0.461424726998988,2.08451545587131,-0.300851889602668,2.78273221752383,-0.830425897011928,0.631695726785171,-0.195928055996207,-0.317237183849805,1.00566938058777,-0.407981363889717,-0.5029851157923,-0.654225597344231,0.916898379700642,-0.276240276488558,-0.882813974641913,-0.775116657031888,-0.357063964993573,-0.50142255633612,-1.02476531299019,1.05269622225338,0.479738603159055,0.0242446355967004,0.0443505494714973,-0.282443547531344,-0.886342498196599,-0.714123406554221,-0.199808610117389,0.930813578440214,0.0743577189379029,-0.246451720259824,-0.918212197070339,0.0243479528936648,-1.32367259032219,-0.233763161928804,1.53487601848941,-1.16156733546217,-0.127955940021643
"P-0002327-T01-IM3",0.0892355962616449,-0.162389451764625,-0.394212151041997,-0.534078041802045,-1.67103888414124,1.60831222033706,-0.867449813304517,0.0534230748604475,0.918156563259644,-0.622468952769101,-0.0213025932942325,-0.856330629888421,-0.481291470474737,-0.948306160357039,0.169781139936132,-0.0282894956549707,-0.231137680242749,1.16472372719476,-1.44821801417705,0.167830644179863,-0.512641159620674,-0.140660017447982,1.10042805077432,2.48934578084104,-1.69958815903071,-0.523798000653562,-0.636283623711653,1.36705115502311,1.02891888878261,-0.223814505081484,-0.936752894421102,0.00249165046784792,-0.0301575869838248,-0.683927165168195,1.13190586674773,-0.603837575046547,-1.07697717946245,-0.540058390133485,0.745679889761467,0.780845339302573,0.306103359655984,-0.0407468100296518,-0.00485031021493914,1.44642613655371,-0.327206712758827,0.657118819119886,-0.822784866461293,-0.609442692190899,0.594808542980726,0.790095860592129,-0.293015651318173,1.13612829352901,0.151759892213128,-0.871933903990946,0.0185654350336903,-1.65577776070547,-0.343261787936147,2.62453543707803,0.499189092121311,-0.631941972396912,1.22395501132373,-0.4160732940987,-1.66193386364775,-0.248637227852328,-0.159688480873782,-0.517167495805061,-0.143131867481502,0.876123973730647,-0.699819681012153,-0.203652132972259,-0.994200959353689,-1.09181079635475,-0.599760154665848,-0.261568808105123,0.844495833720287,-0.088191269815254,-1.30398446755578,0.415117048395701,-0.94151160406517,-0.619486754635163,-0.270683294643671,-0.368907557678615,-1.17946189143674,-1.04136416482331
